"","X.1","site_code","year","block","plot","trt","Family","Taxon","num_leaves","leaf_pct_N","leaf_pct_C","leaf_N15_delta_air","leaf_C13_delta_PDB","leaf_N15_pct_atom","leaf_C13_pct_atom","leaf_area_mm2","leaf_dry_mass_g","SLA","leaf_ppm_P","leaf_ppm_B","leaf_ppm_Na","leaf_ppm_Ca","leaf_ppm_Fe","leaf_ppm_K","leaf_ppm_Mg","leaf_ppm_Mn","leaf_ppm_Cu","leaf_ppm_Zn","leaf_ppm_Sr","leaf_ppm_Pb","leaf_ppm_Mo","Ntrt","Ptrt","Ktrt","Ntrt_fac","Ptrt_fac","Ktrt_fac","Narea","Nfix","sum_INT_cover","sum_NAT_cover","sum_UNK_cover","total_cover","INT_rich","NAT_rich","UNK_rich","rich","site_year_rich","site_richness","site_native_richness","site_introduced_richness","plot_beta","dead_mass","live_mass","total_mass","unsorted_mass","proportion_par","Ambient_PAR","Ground_PAR","par_rat","site_name","continent","country","region","managed","burned","grazed","anthropogenic","habitat","elevation","latitude","longitude","experiment_type","N","P","K","Exclose","year_trt","first_nutrient_year","first_fenced_year","X","precip","PET","SPEI_12","SPEI_6","SPEI_24","SPEI_12.class","SPEI_6.class","SPEI_24.class","precip.mean","PET.mean","p_pet","tmp","par","vpd","z","provenance","lifespan","lifeform","functional_group","photosynthetic_pathway","n","la_m2","lma","narea","lai","par_per_leaf_area"
"2726",581521,"valm.ch",2011,3,22,"K","Rosaceae","POTENTILLA CRANTZII",0,2.645416,46.90124,-3.837002,-26.53268,0.364893,1.076581,3.652286,0.04132857,88.37193,1808.698,39.3491,0.779009,11483.47,112.1613,17946.28,4129.545,113.8029,5.19183,118.0473,32.57205,0.132727,1.246368,0,0,1,"0","0","1",0.02993502,"no",0,111.4,0,111.4,0,31,0,31,86,111,110,0,3.5806,63.95,263.85,327.8,NA,0.410197,1726,708,0.410197,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,0,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2726,3.652286e-06,11315.81,299.3502,1.036183,325.3779
"2727",581522,"valm.ch",2011,3,23,"P","Rosaceae","POTENTILLA CRANTZII",0,2.661585,46.12358,0.1702564,-25.93079,0.3663555,1.07724,5.578571,0.04395714,126.9093,4353.728,25.72804,0.9290874,10976.56,122.4486,13490.1,4030.888,51.00872,4.708852,60.78616,20.03453,0.0929318,1.123022,0,1,0,"0","1","0",0.02097233,"no",0,127.7,0,128.3,0,27,0,29,86,111,110,0,3.8276,36.65,205.45,242.1,NA,0.7941006,1729,1373,0.7941006,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,1,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2727,5.578571e-06,7879.641,209.7233,0.2680757,390.1782
"2728",581523,"valm.ch",2011,3,24,"N","Rosaceae","POTENTILLA CRANTZII",0,5.051492,47.51079,-1.714883,-27.22951,0.3656675,1.075819,3.771222,0.03574444,105.5051,1587.151,38.41025,10.48704,10512.38,98.66243,10949.47,4291.737,100.6579,5.827893,90.11063,31.03987,0.1526655,2.077771,1,0,0,"1","0","0",0.04787911,"no",0,105.7,0,108.2,0,33,0,35,86,111,110,0,3.1714,26.9,161.75,188.65,NA,0.9028571,1750,1580,0.9028571,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,0,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2728,3.771222e-06,9478.212,478.7911,0.1188267,404.7681
"2729",581524,"valm.ch",2011,3,25,"PK","Rosaceae","POTENTILLA CRANTZII",0,2.953424,46.82361,-1.379754,-26.41223,0.3657898,1.076713,5.341857,0.05235714,102.0273,5648.833,40.80363,10.51109,8774.068,98.322,20778.72,3097.143,64.47114,6.430727,92.68019,23.59728,0.1051109,0.728051,0,1,1,"0","1","1",0.0289474,"no",0,99.1,0,109.1,0,29,0,31,86,111,110,0,3.5806,57.9,257.65,315.55,NA,0.8419489,1683,1417,0.8419489,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,1,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2729,5.341857e-06,9801.3,289.474,0.2000418,396.7397
"2730",581525,"valm.ch",2011,3,26,"NK","Rosaceae","POTENTILLA CRANTZII",0,4.406715,48.14239,-1.866257,-26.00621,0.3656123,1.077157,4.603429,0.04434286,103.8144,1401.355,48.47698,9.909619,9358.416,107.4003,21205.67,2659.735,95.3172,7.844413,167.2624,21.68707,0.1162581,2.837853,1,0,1,"1","0","1",0.042448,"no",0,105.1,0,109.1,0,26,0,28,86,111,110,0,3.9643,26.65,146.9,173.55,NA,0.8203628,1709,1402,0.8203628,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,0,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2730,4.603429e-06,9632.572,424.48,0.2302426,393.8088
"2731",581526,"valm.ch",2011,3,27,"NP","Rosaceae","POTENTILLA CRANTZII",0,4.023169,47.13785,0.9616232,-25.53081,0.3666443,1.077677,6.745714,0.06182857,109.1035,8035.013,30.63864,11.67186,17250.88,114.0788,14031.22,4706.929,316.3094,6.406326,182.8325,54.02244,0.129635,0.5595518,1,1,0,"1","1","0",0.03687479,"no",0,134.5,0,134.5,0,28,0,28,86,111,110,0,3.9643,35.55,190.6,226.15,NA,0.4829932,1764,852,0.4829932,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2731,6.745714e-06,9165.608,368.7479,0.8462241,339.939
"2732",581527,"valm.ch",2011,3,28,"NPK","Rosaceae","POTENTILLA CRANTZII",0,3.857813,47.10608,1.209197,-25.51279,0.3667347,1.077697,9.200286,0.09462857,97.22524,5975.904,53.56407,16.89836,11209.82,118.623,25121.41,3133.286,97.02304,8.501,130.3534,17.94184,0.1154195,2.360211,1,1,1,"1","1","1",0.03967913,"no",0,124.2,0,124.2,0,26,0,26,86,111,110,0,4.2692,35.75,309.6,345.35,NA,0.146087,1725,252,0.146087,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2732,9.200286e-06,10285.39,396.7913,2.23669,250.9569
"2733",581528,"valm.ch",2011,3,29,"Fence","Rosaceae","POTENTILLA CRANTZII",0,2.558056,47.45913,-2.893457,-26.11937,0.3652374,1.077033,4.836,0.05104286,94.74391,1820.328,28.69432,9.748284,11803.3,82.90292,14838.37,4064.949,75.65124,4.848039,109.2767,33.91017,0.1321761,0.8220072,0,0,0,"0","0","0",0.02699968,"no",0,116.6,0,126.6,0,31,0,33,86,111,110,0,3.3636,27.45,166.85,194.3,NA,0.8436238,1733,1462,0.8436238,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,0,0,1,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2733,4.836e-06,10554.77,269.9968,0.197731,396.9651
"2734",581529,"valm.ch",2011,3,30,"NPK+Fence","Rosaceae","POTENTILLA CRANTZII",0,4.455499,47.14495,1.328231,-27.08885,0.3667781,1.075973,6.668429,0.04587143,145.3722,6821.158,44.64158,16.60271,10278.88,112.2875,27859.74,3641.565,169.7747,9.694341,169.9397,25.99771,0.1765393,0.9722625,1,1,1,"1","1","1",0.03064892,"no",0,130,0,131,0,28,0,29,86,111,110,0,3.8276,60.4,451.55,511.95,NA,0.07616849,1733,132,0.07616849,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,1,1,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2734,6.668429e-06,6878.896,306.4892,2.993962,216.1715
"2735",5817,"valm.ch",2011,1,1,"Control","Rubiaceae","GALIUM ANISOPHYLLON",0,2.467227,47.25064,-3.240658,-26.35483,0.3651107,1.076776,0.6261667,0.004966667,126.0738,1715.175,34.24207,2.815628,18420.41,151.1527,20433.26,4557.262,114.5812,6.695325,154.035,NA,0.2452275,0.1377337,0,0,0,"0","0","0",0.0195697,"no",0,91,0,92,0,21,0,22,86,111,110,0,5.0455,31.25,265.45,296.7,NA,0.9063052,1697,1538,0.9063052,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,0,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2735,6.261667e-07,7931.861,195.697,0.1143943,405.2125
"2736",58171,"valm.ch",2011,1,2,"K","Rubiaceae","GALIUM ANISOPHYLLON",0,2.836643,48.27585,-2.554944,-27.07592,0.3653609,1.075987,0.4548571,0.003528571,128.9069,2117.561,81.03798,61.24318,13670.48,240.8448,27007.83,3892.334,227.1091,16.519,172.5527,NA,0.2684368,1.654797,0,0,1,"0","0","1",0.02200537,"no",0,100,0,101,0,24,0,26,86,111,110,0,4.2692,147.15,333.35,480.5,NA,0.698147,1673,1168,0.698147,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,0,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2736,4.548571e-07,7757.538,220.0537,0.4178204,376.2436
"2737",58172,"valm.ch",2011,1,3,"P","Rubiaceae","GALIUM ANISOPHYLLON",0,2.385019,47.78577,-2.69107,-26.92115,0.3653112,1.076156,0.284,0.001614286,175.9292,9003.636,42.35628,125.6877,21543.73,172.2591,24301.22,4718.546,113.5012,6.506608,158.5672,NA,0.5338143,0.5842327,0,1,0,"0","1","0",0.0135567,"no",0,97.5,0,98.2,0,27,0,29,86,111,110,0,3.8276,18,212.5,230.5,NA,0.367823,1672,615,0.367823,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,1,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2737,2.84e-07,5684.105,135.567,1.162969,316.1386
"2738",58173,"valm.ch",2011,1,4,"N","Rubiaceae","GALIUM ANISOPHYLLON",0,2.895818,48.1342,-3.866429,-26.15108,0.3648823,1.076999,0.6991667,0.00505,138.4488,1751.21,35.52716,32.75247,14735,211.05,21576.68,3592.183,65.74558,10.01585,51.71569,NA,0.3385945,0.4521813,1,0,0,"1","0","0",0.02091616,"no",0,95.5,0,95.5,0,26,0,26,86,111,110,0,4.2692,65.45,203.6,269.05,NA,0.634103,1689,1071,0.634103,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,0,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2738,6.991667e-07,7222.884,209.1616,0.5297021,366.2695
"2739",58174,"valm.ch",2011,1,5,"PK","Rubiaceae","GALIUM ANISOPHYLLON",0,2.673756,46.7129,-2.308562,-26.26364,0.3654508,1.076875,0.3315714,0.002366667,140.1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,"0","1","1",0.01908455,"no",0,100.6,0,100.6,0,25,0,25,86,111,110,0,4.44,11.65,97.6,109.25,NA,0.814234,1658,1350,0.814234,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,1,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2739,3.315714e-07,7137.728,190.8455,0.2389622,392.968
"2740",58175,"valm.ch",2011,1,6,"NK","Rubiaceae","GALIUM ANISOPHYLLON",0,4.200287,46.8839,-2.534775,-27.05702,0.3653683,1.076007,0.4815714,0.003314286,145.3017,1520.787,65.1632,112.8402,12277.87,305.6576,24797.18,3182.214,138.8586,11.04727,159.4858,42.84832,0.3523032,3.49256,1,0,1,"1","0","1",0.02890734,"no",0,102.5,0,103.5,0,24,0,26,86,111,110,0,4.2692,38.05,215.3,253.35,NA,0.4436494,1677,744,0.4436494,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,0,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2740,4.815714e-07,6882.231,289.0734,0.9450241,332.2553
"2741",58176,"valm.ch",2011,1,7,"NP","Rubiaceae","GALIUM ANISOPHYLLON",0,3.338625,46.43844,-0.1846302,-27.36247,0.366226,1.075673,0.3772857,0.002114286,178.4459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"1","1","0",0.01870945,"no",0,102,0,102,0,19,0,19,86,111,110,0,5.8421,51.85,204.4,256.25,NA,0.1154286,1750,202,0.1154286,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2741,3.772857e-07,5603.938,187.0945,2.510585,237.4704
"2742",58177,"valm.ch",2011,1,8,"NPK","Rubiaceae","GALIUM ANISOPHYLLON",0,3.044129,46.67682,-0.7820759,-26.89932,0.3660079,1.07618,0.4035714,0.002442857,165.2047,6504.858,51.88482,63.018,22196.34,248.571,26325.19,4096.87,164.9438,7.697532,163.1233,71.95722,0.3451986,1.936286,1,1,1,"1","1","1",0.01842641,"no",0,126.2,0,126.2,0,26,0,26,86,111,110,0,4.2692,27.4,154.45,181.85,NA,0.547763,1654,906,0.547763,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2742,4.035714e-07,6053.097,184.2641,0.6998983,351.7768
"2743",58178,"valm.ch",2011,1,9,"Fence","Rubiaceae","GALIUM ANISOPHYLLON",0,2.523624,45.79824,-1.672813,-26.47148,0.3656829,1.076648,0.4368571,0.003657143,119.4531,1776.582,40.49178,2.388699,19377.98,186.1083,24732,4786.787,90.4779,11.29199,110.5383,59.769,0.35724,0.320829,0,0,0,"0","0","0",0.02112648,"no",0,114.9,0,115.6,0,22,0,24,86,111,110,0,4.625,95.3,424.45,519.75,NA,0.3351287,1671,560,0.3351287,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,0,0,1,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2743,4.368571e-07,8371.485,211.2648,1.27121,308.539
"2744",58179,"valm.ch",2011,1,10,"NPK+Fence","Rubiaceae","GALIUM ANISOPHYLLON",0,3.22802,46.01439,-1.347953,-26.78342,0.3658014,1.076307,0.6378571,0.003728571,171.0728,6275.764,79.11419,6.613937,23566.32,242.2426,28319.15,3359.19,211.3469,8.288702,140.9516,62.34355,0.6991219,2.305101,1,1,1,"1","1","1",0.01886928,"no",0,120.5,0,120.5,0,19,0,19,86,111,110,0,5.8421,69.3,608.2,677.5,NA,0.1135167,1709,194,0.1135167,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,1,1,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2744,6.378571e-07,5845.465,188.6928,2.530006,236.5552
"2745",581710,"valm.ch",2011,2,11,"Control","Rubiaceae","GALIUM ANISOPHYLLON",0,2.310327,47.29892,-4.059416,-26.74997,0.3648118,1.076343,0.4378571,0.002657143,164.7849,1706.364,35.63411,167.7466,17095.75,154.3296,19249.35,4249.855,68.64445,5.089277,173.618,63.48408,0.2410469,1.135971,0,0,0,"0","0","0",0.01402025,"no",0,112,0,114.5,0,28,0,30,86,111,110,0,3.7,35.4,124.1,159.5,NA,0.9309361,1752,1631,0.9309361,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,0,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2745,4.378571e-07,6068.515,140.2025,0.08321473,408.3573
"2746",581711,"valm.ch",2011,2,12,"K","Rubiaceae","GALIUM ANISOPHYLLON",0,2.528941,48.58391,-3.583544,-26.73132,0.3649855,1.076364,0.7214286,0.0046,156.8323,1933.062,94.73952,3.228028,17133.03,285.7109,30725.35,4697.261,163.5557,9.293427,185.6519,66.26471,0.3285555,2.54781,0,0,1,"0","0","1",0.01612513,"no",0,88.3,0,89.3,0,26,0,28,86,111,110,0,3.9643,13.85,132.9,146.75,NA,0.5317594,1779,946,0.5317594,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,0,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2746,7.214286e-07,6376.238,161.2513,0.7343769,348.9369
"2747",581712,"valm.ch",2011,2,13,"P","Rubiaceae","GALIUM ANISOPHYLLON",0,2.390907,46.41543,-3.216711,-26.65099,0.3651194,1.076452,0.376,0.002314286,162.4691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"0","1","0",0.01471607,"no",0,94.6,0,96.1,0,21,0,23,86,111,110,0,4.8261,26.85,115.9,142.75,NA,0.4276836,1770,757,0.4276836,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,1,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2747,3.76e-07,6155.015,147.1607,0.9876414,329.0152
"2748",581713,"valm.ch",2011,2,14,"N","Rubiaceae","GALIUM ANISOPHYLLON",0,3.621793,48.27884,-1.596802,-27.56923,0.3657106,1.075447,0.4942857,0.003471429,142.3868,920.5732,30.31416,35.02258,12834.89,222.0192,13795.55,3461.697,42.88576,5.42002,176.9038,38.7822,0.2820308,1.287284,1,0,0,"1","0","0",0.02543629,"no",0,101.6,0,108.6,0,20,0,22,86,111,110,0,5.0455,7.25,128.95,136.2,NA,0.8426513,1735,1462,0.8426513,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,0,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2748,4.942857e-07,7023.121,254.3629,0.1990722,396.8343
"2749",581714,"valm.ch",2011,2,15,"PK","Rubiaceae","GALIUM ANISOPHYLLON",0,2.134816,50.27521,-2.784685,-26.47948,0.3652771,1.076639,0.3252857,0.002228571,145.9615,6045.592,88.44108,493.6652,16910.71,366.8722,22293.43,3839.175,152.6101,9.130688,221.6634,45.9774,0.3767904,2.254263,0,1,1,"0","1","1",0.01462588,"no",0,91.4,0,92.5,0,21,0,23,86,111,110,0,4.8261,17.45,138.4,155.85,NA,0.9511494,1740,1655,0.9511494,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,1,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2749,3.252857e-07,6851.12,146.2588,0.05823733,410.9
"2750",581715,"valm.ch",2011,2,16,"NK","Rubiaceae","GALIUM ANISOPHYLLON",0,3.688716,48.4272,-2.320125,-26.59311,0.3654466,1.076515,0.8274286,0.004542857,182.1384,1348.756,69.37545,59.12843,15377.67,284.5392,27724.03,4026.534,211.0031,10.64882,183.7094,41.70135,0.3017048,1.535389,1,0,1,"1","0","1",0.02025227,"no",0,116.5,0,118.5,0,26,0,28,86,111,110,0,3.9643,8.2,230.15,238.35,NA,0.6289967,1814,1141,0.6289967,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,0,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2750,8.274286e-07,5490.331,202.5227,0.5391038,365.4479
"2751",581716,"valm.ch",2011,2,17,"NP","Rubiaceae","GALIUM ANISOPHYLLON",0,2.9923,49.34083,-0.2020892,-26.08004,0.3662196,1.077076,0.4371429,0.002714286,161.0526,6159.852,37.52545,203.5958,17396.02,215.5172,19539.82,4644.973,73.85616,5.764194,119.9387,67.93422,0.3571266,1.090775,1,1,0,"1","1","0",0.01857964,"no",0,110,0,112,0,27,0,29,86,111,110,0,3.8276,80.55,198.7,279.25,NA,0.2941524,1693,498,0.2941524,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2751,4.371429e-07,6209.15,185.7964,1.422857,298.318
"2752",581717,"valm.ch",2011,2,18,"NPK","Rubiaceae","GALIUM ANISOPHYLLON",0,3.105812,48.5818,0.08115931,-25.77189,0.366323,1.077413,0.488,0.003528571,138.2996,2923.668,59.6739,93.52442,15195.07,1085.429,24582.82,3304.31,208.5644,10.30581,251.266,57.53176,0.8220168,5.670786,1,1,1,"1","1","1",0.02245713,"no",0,122,0,122.6,0,23,0,25,86,111,110,0,4.44,13.65,146.3,159.95,NA,0.7958457,1685,1341,0.7958457,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2752,4.88e-07,7230.679,224.5713,0.2655232,390.4217
"2753",581718,"valm.ch",2011,2,19,"Fence","Rubiaceae","GALIUM ANISOPHYLLON",0,1.595798,48.68856,-5.990363,-26.62237,0.3641071,1.076483,0.4395,0.0035125,125.1246,2844.468,33.99561,102.0895,15628.58,195.775,18443.44,3819.523,43.97775,3.834325,207.9751,50.06587,0.45458,0.9669375,0,0,0,"0","0","0",0.01275368,"no",0,71.3,0,74.3,0,18,0,20,86,111,110,0,5.55,27.9,116.25,144.15,NA,0.8682353,1700,1476,0.8682353,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,0,0,1,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2753,4.395e-07,7992.036,127.5368,0.1642936,400.2469
"2754",581719,"valm.ch",2011,2,20,"NPK+Fence","Rubiaceae","GALIUM ANISOPHYLLON",0,4.181421,47.3982,2.874586,-25.92232,0.3673424,1.077249,1.035714,0.005614286,184.4784,3576.093,64.3218,72.1428,20573.97,252.0732,28636.71,5346.72,351.3051,6.69288,145.4232,67.5924,0.334881,1.223394,1,1,1,"1","1","1",0.02266618,"no",0,145,0,145,0,17,0,17,86,111,110,0,6.5294,97.35,343.95,441.3,NA,0.1177192,1631,192,0.1177192,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,1,1,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2754,1.035714e-06,5420.69,226.6618,2.487736,238.554
